#x y z Bx By Bz
0.126316 0 16.7121 0.0163619 -0.000215629 1.66676
0.126316 0 16.9091 0.0187598 -0.000204306 1.60619
0.126316 0 17.1061 0.00493549 -0.000193708 1.55657
0.126316 0 17.303 -0.0132031 -0.000183781 1.56667
0.126316 0 17.5 -0.0113934 -0.000174474 1.58177
0.168421 0 -2 -0.793001 0.00595297 6.74877
0.168421 0 -1.80303 -0.963272 0.00661461 8.82449
0.168421 0 -1.60606 -1.03374 0.00735796 11.2166
0.168421 0 -1.40909 -0.951859 0.00819262 13.5965
0.168421 0 -1.21212 -0.766295 0.00912867 15.6285
0.168421 0 -1.01515 -0.56458 0.0101764 17.177
0.168421 0 -0.818182 -0.39654 0.011346 18.2827
0.168421 0 -0.621212 -0.266391 0.0126465 19.0441
0.168421 0 -0.424242 -0.158584 0.0140847 19.5327
0.168421 0 -0.227273 -0.0653951 0.015664 19.7867
0.168421 0 -0.030303 0.0133326 0.0173815 19.8396
0.168421 0 0.166667 0.083292 0.0192256 19.7227
0.168421 0 0.363636 0.157017 0.0211718 19.4412
0.168421 0 0.560606 0.235711 0.0231777 18.9777
0.168421 0 0.757576 0.306011 0.025178 18.3329
0.168421 0 0.954545 0.356964 0.0270782 17.5442
0.168421 0 1.15152 0.394572 0.0287499 16.6564
0.168421 0 1.34848 0.430349 0.0300283 15.6847
0.168421 0 1.54545 0.464722 0.0307149 14.6283
0.168421 0 1.74242 0.491625 0.0305891 13.4983
0.168421 0 1.93939 0.515728 0.0294305 12.3137
0.168421 0 2.13636 0.552886 0.0270534 11.0627
0.168421 0 2.33333 0.601695 0.0233512 9.70359
0.168421 0 2.5303 0.619462 0.01834 8.24216
0.168421 0 2.72727 0.543143 0.0121897 6.8321
0.168421 0 2.92424 0.368914 0.00522692 5.73364
0.168421 0 3.12121 0.162957 -0.00209798 5.11434
0.168421 0 3.31818 0.003116 -0.00927652 4.95605
0.168421 0 3.51515 -0.044268 -0.015824 5.06119
0.168421 0 3.71212 0.0162063 -0.0213544 5.12541
0.168421 0 3.90909 0.0664892 -0.0256289 5.00395
0.168421 0 4.10606 0.00871307 -0.028568 4.88218
0.168421 0 4.30303 -0.0904407 -0.0302304 5.00224
0.168421 0 4.5 -0.0813034 -0.0307736 5.27084
0.168421 0 4.69697 0.0353316 -0.030408 5.34946
0.168421 0 4.89394 0.125621 -0.0293577 5.13883
0.168421 0 5.09091 0.140716 -0.0278325 4.80916
0.168421 0 5.28788 0.118335 -0.0260126 4.50506
0.168421 0 5.48485 0.0897362 -0.0240418 4.26672
0.168421 0 5.68182 0.0629137 -0.0220287 4.09434
0.168421 0 5.87879 0.0451694 -0.0200505 3.97704
0.168421 0 6.07576 0.0401007 -0.0181587 3.88461
0.168421 0 6.27273 0.0411407 -0.0163847 3.79321
0.168421 0 6.4697 0.0419574 -0.0147453 3.69801
0.168421 0 6.66667 0.0466865 -0.0132466 3.60046
0.168421 0 6.86364 0.0658156 -0.0118877 3.47684
0.168421 0 7.06061 0.0969828 -0.010663 3.29035
0.168421 0 7.25758 0.123413 -0.00956412 3.02635
0.168421 0 7.45455 0.120779 -0.00858138 2.72803
0.168421 0 7.65152 0.0935377 -0.00770446 2.47337
0.168421 0 7.84848 0.0651269 -0.00692312 2.29091
0.168421 0 8.04545 0.0437123 -0.00622754 2.1667
0.168421 0 8.24242 0.0267916 -0.00560852 2.08644
0.168421 0 8.43939 0.0157114 -0.00505761 2.04014
0.168421 0 8.63636 0.0108258 -0.00456713 2.01114
0.168421 0 8.83333 0.00727779 -0.00413018 1.98975
0.168421 0 9.0303 0.000302181 -0.0037406 1.97935
0.168421 0 9.22727 -0.00938472 -0.00339291 1.99016
0.168421 0 9.42424 -0.0180733 -0.00308225 2.02294
0.168421 0 9.62121 -0.0249354 -0.00280434 2.07534
